gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
10614,Shadowgate 64: Trials of the Four Towers,407a1a18bd7dbe0485329296c3f84eb8,"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es).z64",nointro,,usa,Shadowgate_64_–_Trials_Of_The_Four_Towers.zip,13355983
10392,South Park Rally,1C494719032FF99382B167C43FB11762,South Park Rally (USA).z64,nointro,,usa,South_Park_Rally.zip,14115471
10121,Duke Nukem 64,C7F1A43764A26DA2E43F2A36A5F76E4C,Duke Nukem 64 (USA).z64,nointro,,usa,Duke_Nukem_64.zip,7474182
10607,Chameleon Twist,397BE52D4FB7DF1E26C6275E05425571,Chameleon Twist (USA).z64,nointro,,usa,,
10530,WCW vs. nWo: World Tour,203c3bbfdd10c5a0b7c5d0cdb085d853,WCW vs. nWo - World Tour (USA).z64,nointro,,usa,,
10627,South Park: Chef's Luv Shack,6af573eb055648a8542aa82d9524fb2f,South Park - Chef's Luv Shack (USA).z64,nointro,,usa,,
10171,Tetris 64,7C8EFCF4FBA28F9F5B5EA10A71283BF3,Tetris 64 (Japan) (En).z64,nointro,,japan,Tetris_64.zip,6742290
13113,Puyo Puyo Sun 64,b8267c225583a02acc3b74b3178b87e9,Puyo Puyo Sun 64 (Japan) (En) (Zoinkity) (1.1).z64,nointro|rapatches|main,https://github.com/RetroAchievements/RAPatches/raw/main/N64/Translation/English/13113-PuyoPuyoSun64-English.zip,japan,,
10127,Duke Nukem: Zero Hour,026789D47DB5FE202A76F89797B33AC7,Duke Nukem - Zero Hour (USA).z64,nointro,,usa,Duke Nukem - Zero Hour (USA).zip,24960332
10223,Gex 3: Deep Cover Gecko,6770DDEC84EB21A5E0D0F55DFD52A01A,Gex 3 - Deep Cover Gecko (USA).z64,nointro,,usa,Gex_3_–_Deep_Cover_Gecko.zip,26555932
10587,Monopoly,D51506EDB0A941A00EB45850703B32CB,Monopoly (USA).z64,nointro,,usa,Monopoly.zip,2870001
27401,~Homebrew~ Portal 64,a1cc17627435a9bb10210d513b70143f,Portal64 (World) (v0.13 - 2023-11-16) (Aftermarket) (Unl).z64,homebrew|lostlevel,,world,,
10255,Shadow Man,b457298b87b85bbf950f24867daa9475,Shadow Man (USA).z64,nointro,,usa,Shadow Man (USA).zip,30137769
10429,Fighters Destiny,d61d97a7658c419a25a9bac96b0a3df8,Fighters Destiny (USA).z64,nointro,,usa,Fighters_Destiny_(Fighting_Cup).zip,8890764
10330,Bomberman 64: The Second Attack!,AEC1FDB0F1CAAD86C9F457989A4CE482,Bomberman 64 - The Second Attack! (USA).z64,nointro,,usa,Bomberman 64 - The Second Attack! (USA).zip,11470499
10517,Top Gear Rally,6f7030284b6bc84a49e07da864526b52,Top Gear Rally (USA).z64,nointro,,usa,Top_Gear_Rally.zip,5519973
10486,Mission: Impossible,EEBDFBD7CB57202D70CFFFCAAF55E93E,Mission - Impossible (USA).z64,nointro,,usa,Mission_Impossible.zip,11794561
10515,Tom and Jerry in Fists of Furry,a63a9af85be8bb47c1741b8a37115354,Tom and Jerry in Fists of Furry (USA).z64,nointro,,usa,Tom_And_Jerry_In_Fists_Of_Furry.zip,8155668
10149,Army Men: Sarge's Heroes 2,6EEA5C4A6256092ED8F9BA8861C689C6,Army Men - Sarge's Heroes 2 (USA).z64,nointro,,usa,Army_Men_–_Sarge’s_Heroes_2.zip,4983507
10333,San Francisco Rush 2049,AF5BE0ADFF51A8E9C6D771282C295810,San Francisco Rush 2049 (USA).z64,nointro,,usa,San Francisco Rush 2049 (USA).zip,11403302
10087,Rampage: World Tour,4645672A0CF00ADA9B5E37CFDE8B024E,Rampage - World Tour (USA).z64,nointro,,usa,Rampage_–_World_Tour.zip,10405479
10532,Wipeout 64,73C6D87DBE50F73F3B44E0F237A546D7,Wipeout 64 (USA).z64,nointro,,usa,Wipeout 64 (USA).zip,6034467
10926,Mortal Kombat Mythologies: Sub-Zero,deec4faec416f4e02d934c2e42c0caad,Mortal Kombat Mythologies - Sub-Zero (USA).z64,nointro,,usa,Mortal_Kombat_Mythologies__Sub-Zero.zip,13742095
10360,San Francisco Rush: Extreme Racing,F015FC28E1D62A36B4EBF4C79CA8F285,"San Francisco Rush - Extreme Racing (USA) (En,Fr,De).z64",nointro,,usa,"San Francisco Rush - Extreme Racing (USA) (En,Fr,De).zip",7949859
10307,Space Station Silicon Valley,92ee9af3dfeb19a1339f3c75baed1e6b,SpaceStation Silicon Valley (USA) (ExpFBMLSelect Fix) (v1.2) (oz).z64,nointro|rapatches,https://github.com/RetroAchievements/RAPatches/raw/main/N64/Fix/Space%20Station%20Silicon%20Valley/10307-SSSV-Fixes.zip,usa,,
10265,Body Harvest,3B8585ED03E8DDB89D7DE456317545E7,Body Harvest (USA).z64,nointro,,usa,Body Harvest (USA).zip,7122897
10473,Killer Instinct Gold,8E33AD20C31FEB61D7230FAD28846C5C,Killer Instinct Gold (USA).z64,nointro,,usa,Killer Instinct Gold (USA).zip,12065797
10520,Turok 2: Seeds of Evil,166221365DB70D446C4206083D422DD1,Turok 2 - Seeds of Evil (USA) (Rev 1).z64,nointro,,usa,Turok 2 - Seeds of Evil (USA) (Rev 1).zip,29547145
10165,Indiana Jones and the Infernal Machine,70DE1EAB508596B6BBEFD168B5D07194,Indiana Jones and the Infernal Machine (USA).z64,nointro,,usa,Indiana Jones and the Infernal Machine (USA).zip,27482731
10126,Tony Hawk's Pro Skater 3,9D4891BF26881C4541171B0235015FD4,Tony Hawk's Pro Skater 3 (USA).z64,nointro,,usa,Tony_Hawk’s_Pro_Skater_3.zip,15127795
11530,Dance Dance Revolution: Disney Dancing Museum,0b86fa9259e2b751111a1701091644b1,Dance Dance Revolution - Disney Dancing Museum (Japan).z64,nointro,,japan,Dance Dance Revolution - Disney Dancing Museum (Japan).zip,20614789
10466,Forsaken 64,5cdee5503a57d14533c66b35a5848899,Forsaken 64 (USA).z64,nointro,,usa,Forsaken 64 (USA).zip,7003277
10125,Tony Hawk's Pro Skater 2,29974692808C112B306FBD259273DC96,Tony Hawk's Pro Skater 2 (USA).z64,nointro,,usa,Tony_Hawk’s_Pro_Skater_2.zip,15372528
10332,WWF WrestleMania 2000,D9030CA30E4D1AF805ACCE1BFED988CC,WWF WrestleMania 2000 (USA).z64,nointro,,usa,WWF_WrestleMania_2000.zip,22365198
15805,~Prototype~ Tamiya Racing 64,cecab8df02c02f38c9cf1bdd57b1da00,Tamiya Racing 64 (USA) (Proto).z64,nointro,,usa,Tamiya Racing 64 (USA) (Proto).zip,7894941
10430,Rugrats: Scavenger Hunt,8C432235A57D34BC4A9B8B290E21E01E,Rugrats - Scavenger Hunt (USA).z64,nointro,,usa,Rugrats - Scavenger Hunt (USA).zip,12988856
10325,WWF War Zone,2322da2b9e7dc74678cd683b7a246b49,WWF War Zone (USA).z64,nointro,,usa,WWF War Zone (USA).zip,11344744
10574,Custom Robo,A06D2E83CF2628915E8847F609474661,Custom Robo (Japan).z64,nointro,,japan,Custom Robo (Japan).zip,11599188
