console,gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
Game Boy Advance,2540,The Simpsons: Road Rage,8f0fdaeda361783ee74abd980b418388,"Simpsons, The - Road Rage (USA, Europe).gba",nointro,,usa,"Simpsons, The - Road Rage (USA, Europe).zip",2616375
Game Boy Advance,5491,Digimon Battle Spirit 2,db4a8ed843dfb471622f37a8efb35111,"Digimon - Battle Spirit 2 (USA) (En,Fr,De,Es,It).gba",nointro,,usa,"Digimon - Battle Spirit 2 (USA) (En,Fr,De,Es,It).zip",1543273
Game Boy Advance,2506,Teenage Mutant Ninja Turtles,dc4ea1eb92d51b8c18b58611ad652ccc,"Teenage Mutant Ninja Turtles (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,"Teenage Mutant Ninja Turtles (Europe) (En,Fr,De,Es,It).zip",3948792
Game Boy Advance,5284,Spider-Man,6ea428eabf05d2c51ed21b5608c5db21,"Spider-Man (USA, Europe).gba",nointro,,usa,"Spider-Man (USA, Europe).zip",3662538
Game Boy Advance,4723,Medabots: Metabee Version,b186a9ba291a156c45640cb3c6b8a710,Medabots - Metabee (USA).gba,nointro,,usa,Medabots - Metabee (USA).zip,5741502
Game Boy Advance,7095,Shining Soul II,49aa688745111aaa51076a345f8f18c3,"Shining Soul II (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,"Shining Soul II (Europe) (En,Fr,De,Es,It).zip",6651622
Game Boy Advance,7202,The Lord of the Rings: The Two Towers,e3bebb876bf45ca598800e3a90d6b2f0,"Lord of the Rings, The - The Two Towers (USA, Europe) (En,Fr,De,Es,It,Nl).gba",nointro,,usa,"Lord of the Rings, The - The Two Towers (USA, Europe) (En,Fr,De,Es,It,Nl).zip",12672564
Game Boy Advance,535,Super Puzzle Fighter II Turbo,622addba536f937a1c5b66dddb20c8b7,Super Puzzle Fighter II (Europe).gba,nointro,,europe,Super Puzzle Fighter II (Europe).zip,4464740
Game Boy Advance,4204,Spyro: Attack of the Rhynocs,4a15b07b4dc292e9003c377c55372287,Spyro - Attack of the Rhynocs (USA).gba,nointro,,usa,Spyro - Attack of the Rhynocs (USA).zip,4096038
Game Boy Advance,8915,Dora the Explorer: Dora's World Adventure,81df4456e398f87e893c522810cc8cda,Dora the Explorer - Dora's World Adventure! (USA).gba,nointro,,usa,Dora the Explorer - Dora's World Adventure! (USA).zip,2034779
Game Boy Advance,5910,The Incredibles,97cc2aeb06142aedc38b672e90e04a11,"Incredibles, The (USA, Europe).gba",nointro,,usa,The_Incredibles.zip,5062424
Game Boy Advance,12963,3 Game Pack!: The Game of Life + Payday + Yahtzee,a40e7bbd268202da470950335a6793f5,3 Game Pack! - The Game of Life + Payday + Yahtzee (USA).gba,nointro,,usa,3 Game Pack! - The Game of Life + Payday + Yahtzee (USA).zip,1493886
Game Boy Advance,3701,Duke Nukem Advance,dfca43fb18b5ee86b3ecab2631862d6f,Duke Nukem Advance (USA).gba,nointro,,usa,Duke Nukem Advance (USA).zip,5133757
Game Boy Advance,5116,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,27f9f0e73752cc2df3b73bc46048e8a2,"Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament 2005 (USA) (En,Ja,Fr,De,Es,It).gba",nointro,,usa,"Yu-Gi-Oh! - 7 Trials to Glory - World Championship Tournament 2005 (USA) (En,Ja,Fr,De,Es,It).zip",9404253
Game Boy Advance,1420,Super Ghouls 'n Ghosts,37ff7a1de0322b72a6b41dea0ba53673,"Super Ghouls'n Ghosts (USA, Europe).gba",nointro,,usa,"Super Ghouls'n Ghosts (USA, Europe).zip",2302704
Game Boy Advance,9226,Wolfenstein 3D,d853b5ffa5ef88605a0823d3b4b2df08,"Wolfenstein 3D (USA, Europe).gba",nointro,,usa,"Wolfenstein 3D (USA, Europe).zip",2950396
Game Boy Advance,4197,Harry Potter and the Chamber of Secrets,b9b42f3e2d54921ee657bc027fa364b9,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).gba",nointro,,usa,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da).zip",4379722
Game Boy Advance,6209,Guilty Gear X Advance Edition,509139bb43b0fa487056e6068c46ab70,Guilty Gear X - Advance Edition (USA).gba,nointro,,usa,Guilty Gear X - Advance Edition (USA).zip,3726323
Game Boy Advance,6407,Nicktoons: Battle for Volcano Island,07f3b7415eb3779ff11e51a38d0ad3f8,Nicktoons - Battle for Volcano Island (USA).gba,nointro,,usa,Nicktoons - Battle for Volcano Island (USA).zip,1738295
Game Boy Advance,4092,Shaman King: Master of Spirits 2,5af6a63f85fa386c7889695308dc32a4,Shaman King - Master of Spirits 2 (USA).gba,nointro,,usa,Shaman King - Master of Spirits 2 (USA).zip,6338513
Game Boy Advance,6289,Donald Duck Advance!,8384aa8735b5a036fdddb5da430cb25b,Donald Duck Advance (USA).gba,nointro,,usa,Donald Duck Advance (USA).zip,4286008
Game Boy Advance,5747,The Lost Vikings,36c04fe38ba46cff285b060907db94f6,"Lost Vikings, The (USA).gba",nointro,,usa,"Lost Vikings, The (USA).zip",2284698
Game Boy Advance,5720,LEGO Star Wars II: The Original Trilogy,bd64515fa58ec5052ce4d231e6241f23,LEGO Star Wars II - The Original Trilogy (USA).gba,nointro,,usa,LEGO Star Wars II - The Original Trilogy (USA).zip,13809660
Game Boy Advance,9301,Frogger's Adventures: Temple of the Frog,228cbf6936579b32b8cc6d7b092dad9c,"Frogger's Adventures - Temple of the Frog (USA) (En,Fr,De,Es,It).gba",nointro,,usa,"Frogger's Adventures - Temple of the Frog (USA) (En,Fr,De,Es,It).zip",1598669
Game Boy Advance,6950,Jet Grind Radio,ff50e8973adf12604ca70e15acb108db,Jet Grind Radio (USA).gba,nointro,,usa,Jet Grind Radio (USA).zip,4787311
Game Boy Advance,5029,Tactics Ogre: The Knight of Lodis,5d4f385e4e1cfa4a057d0ac828993906,Tactics Ogre - The Knight of Lodis (USA).gba,nointro,,usa,Tactics Ogre - The Knight of Lodis (USA).zip,4446179
Game Boy Advance,749,Classic NES Series: Zelda II: The Adventure of Link,9a18bdc223e591dad8d251e62f755d6e,"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe).gba",nointro|deprecated,,usa,"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe).zip",2231961
Game Boy Advance,7191,The Lord of the Rings: The Return of the King,53dcb149b4593fba9955f842889445b4,"Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It).gba",nointro,,usa,"Lord of the Rings, The - The Return of the King (USA, Europe) (En,Fr,De,Es,It).zip",13271460
Game Boy Advance,2190,Yu-Gi-Oh! GX: Duel Academy,e1cc21ebf4c3be179738ebbf44f25308,Yu-Gi-Oh! GX - Duel Academy (Europe).gba,nointro,,europe,Yu-Gi-Oh! GX - Duel Academy (Europe).zip,22911959
Game Boy Advance,5564,Yu Yu Hakusho: Ghost Files - Tournament Tactics,acefebbe5fdf25ae83a386a6d1c09bca,"Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe).gba",nointro,,usa,"Yu Yu Hakusho - Ghostfiles - Tournament Tactics (USA, Europe).zip",3883059
Game Boy Advance,4707,Shining Force: Resurrection of the Dark Dragon,17a986af456ed994f556f23c330666a8,"Shining Force - Resurrection of the Dark Dragon (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,"Shining Force - Resurrection of the Dark Dragon (Europe) (En,Fr,De,Es,It).zip",5567227
Game Boy Advance,7644,Avatar: The Last Airbender,ef9198e16c58c4824efae668da1e7040,"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).gba",nointro,,europe,"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).zip",3003358
Game Boy Advance,6141,Crash of the Titans,fdef312709444d6d901b8b7c619f5913,"Crash of the Titans (USA) (En,Fr).gba",nointro,,usa,Crash_of_the_Titans.zip,11014766
Game Boy Advance,774,Mega Man Battle Network 3: Blue Version,6fe31df0144759b34ad666badaacc442,Megaman - Battle Network 3 - Blue Version (USA).gba,nointro,,usa,Mega Man Battle Network 3 - Blue Version (USA).zip,4289557
Game Boy Advance,12786,Dora the Explorer: The Search for Pirate Pig's Treasure,e23047fcf278ca962b8e95690490cc1c,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA).gba,nointro,,usa,Dora the Explorer - The Search for the Pirate Pig's Treasure (USA).zip,2606995
Game Boy Advance,6087,Pocky & Rocky with Becky,0f796b33898e0f7c3b001136e6a1c28b,Pocky & Rocky with Becky (USA).gba,nointro,,usa,Pocky & Rocky with Becky (USA).zip,2023970
Game Boy Advance,24054,SpongeBob's Atlantis SquarePantis,6cf0014cf59609e976d4a82b01db90be,SpongeBob's Atlantis SquarePantis (USA).gba,nointro,,usa,SpongeBob's Atlantis SquarePantis (USA).zip,2829168
Game Boy Advance,4738,The King of Fighters EX: Neo Blood,1266f7f9d73252d70b25ebfe966c9a2b,"King of Fighters EX, The - NeoBlood (USA).gba",nointro,,usa,"King of Fighters EX, The - NeoBlood (USA).zip",4334220
Game Boy Advance,4881,DemiKids: Dark Version,4a28daa8f0c619ad90ca97b3b941353d,DemiKids - Dark Version (USA).gba,nointro,,usa,DemiKids - Dark Version (USA).zip,5655608
Game Boy Advance,6620,Zooo: Action Puzzle Game,e0ec4f5cd24d2f7b93eac7f7d7b89398,"Zooo - Action Puzzle Game (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,"Zooo (Europe) (En,Fr,De,Es,It).zip",4779431
Game Boy Advance,6772,Scooby-Doo! Unmasked,803ff345f4df60a7f00db44fd25730bc,"Scooby-Doo! - Unmasked (USA) (En,Fr).gba",nointro,,usa,"Scooby-Doo! - Unmasked (USA) (En,Fr).zip",3917657
Game Boy Advance,761,Earthworm Jim,54a50dbaea5a9154cc820f3fc13a34bb,"Earthworm Jim (USA, Europe).gba",nointro,,usa,"Earthworm Jim (USA, Europe).zip",2468829
Game Boy Advance,2589,Summon Night: Swordcraft Story 2,03eea2d57de9c16b5f10055e8e4e2893,Summon Night - Swordcraft Story 2 (USA).gba,nointro,,usa,Summon Night - Swordcraft Story 2 (USA).zip,11339239
Game Boy Advance,6759,Denki Blocks!,8b7a6c21e2619dbfb5064c76d074f582,"Denki Blocks! (USA) (En,Es).gba",nointro,,usa,"Denki Blocks! (USA) (En,Es).zip",1121700
Game Boy Advance,2172,Mortal Kombat: Deadly Alliance,8e066c35a484308421c3eebcc45ec329,"Mortal Kombat - Deadly Alliance (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,"Mortal Kombat - Deadly Alliance (Europe) (En,Fr,De,Es,It)(1).zip",11566112
Game Boy Advance,4909,Mega Man Battle Chip Challenge,d996f6cbb36eb15063b290d8f00ad654,Megaman - Battle Chip Challenge (USA).gba,nointro,,usa,Mega Man Battle Chip Challenge (USA).zip,2475300
Game Boy Color,5371,The Legend of Zelda: Link's Awakening DX,07c211479386825042efb4ad31bb525f,"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (SGB Enhanced) (GB Compatible).zip",496679
Game Boy Color,810,Pokémon Crystal Version,301899b8087289a6436b0a241fbbb474,"Pokemon - Crystal Version (USA, Europe) (Rev 1).gbc",nointro,,usa,"Pokemon - Crystal Version (USA, Europe) (Rev 1).zip",1029939
Game Boy Color,4939,Tetris DX,65973d7a1446346294f8ca9d2d1b7e66,Tetris DX (World) (SGB Enhanced) (GB Compatible).gbc,nointro,,world,Tetris DX (World) (SGB Enhanced) (GB Compatible).zip,107377
Game Boy Color,725,Pokémon Pinball,fbe20570c2e52c937a9395024069ba3c,"Pokemon Pinball (USA, Australia) (Rumble Version) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Pokemon Pinball (USA, Australia) (Rumble Version) (SGB Enhanced) (GB Compatible).zip",315157
Game Boy Color,676,The Legend of Zelda: Oracle of Seasons,f2dc6c4e093e4f8c6cbea80e8dbd62cb,"Legend of Zelda, The - Oracle of Seasons (USA, Australia).gbc",nointro,,usa,"Legend of Zelda, The - Oracle of Seasons (USA, Australia).zip",674439
Game Boy Color,727,Pokémon Trading Card Game,219b2cc64e5a052003015d4bd4c622cd,"Pokemon Trading Card Game (USA, Australia) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Pokemon Trading Card Game (USA, Australia) (SGB Enhanced) (GB Compatible).zip",468526
Game Boy Color,520,Metal Gear Solid: Ghost Babel,f6dd1b1e5747412b9e5f25376c972d5a,Metal Gear Solid (USA).gbc,nointro,,usa,Metal Gear Solid (USA).zip,871258
Game Boy Color,14221,Wario Land II,b7598a51e0acc0d74ca8f464826371ed,"Wario Land II (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Wario Land II (USA, Europe) (SGB Enhanced) (GB Compatible).zip",530596
Game Boy Color,722,Pokémon Silver Version,2ac166169354e84d0e2d7cf4cb40b312,"Pokemon - Silver Version (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Pokemon - Silver Version (USA, Europe) (SGB Enhanced) (GB Compatible).zip",748101
Game Boy Color,3818,Dragon Quest I & II,c3987a4d734c37b7d8324f654a45de70,Dragon Warrior I & II (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Dragon Warrior I & II (USA) (SGB Enhanced) (GB Compatible).zip,513493
Game Boy Color,713,Mega Man Xtreme,4681f5b931a2e60ca163facd1adf56ed,"Mega Man Xtreme (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Mega Man Xtreme (USA, Europe) (GB Compatible).zip",505951
Game Boy Color,5062,1942,a31652b6d1e7fc647c4af7b9dfe05ff5,"1942 (USA, Europe).gbc",nointro,,usa,1942 (USA).zip,59868
Game Boy Color,726,Pokémon Puzzle Challenge,f9ec4cc3c9df3887dc731ccf53663ffb,"Pokemon Puzzle Challenge (USA, Australia).gbc",nointro,,usa,"Pokemon Puzzle Challenge (USA, Australia).zip",678718
Game Boy Color,741,Wario Land 3,16bb3fb83e8cbbf2c4c510b9f50cf4ee,"Wario Land 3 (World) (En,Ja).gbc",nointro,,world,"Wario Land 3 (World) (En,Ja).zip",641019
Game Boy Color,4129,Frogger,7f1830171eec29ac72ae976d4dfdfc65,Frogger (USA) (Rev 2) (GB Compatible).gbc,nointro,,usa,Frogger (USA) (Rev B).zip,30432
Game Boy Color,1403,Mario Golf,83f791645ce282093a9d59c121ffc49d,Mario Golf (USA).gbc,nointro,,usa,Mario Golf (USA).zip,1090841
Game Boy Color,5043,Mario Tennis,50af67f7321d84bd052f0e793ee0613c,Mario Tennis (USA).gbc,nointro,,usa,Mario Tennis (USA).zip,794778
Game Boy Color,697,Dragon Quest III,b74b6132326bafcd75e415ddcd9a2932,Dragon Warrior III (USA).gbc,nointro,,usa,Dragon Warrior III (USA).zip,2006425
Game Boy Color,8569,Mr. Driller,76fa4014bfbb0ee2b63267af7ac373f2,Mr. Driller (USA).gbc,nointro,,usa,Mr. Driller (USA).zip,172801
Game Boy Color,7107,Bomberman Max: Blue Champion,c987f711dfb9cba8dc1174219877360f,Bomberman Max - Blue Champion (USA).gbc,nointro,,usa,Bomberman Max - Blue Champion (USA).zip,429123
Game Boy Color,16597,~Prototype~ Pokémon Picross,35d2e7924408a3460e5c1a770acf3a8a,Pokemon Picross (Japan) (Proto).gbc,nointro,,japan,Pokemon Picross (Japan) (Proto).zip,477224
Game Boy Color,2501,Astérix & Obélix,6efc4c27d06564f9000667c029ad02a3,"Asterix & Obelix (Europe) (En,Fr,De,Es).gbc",nointro,,europe,"Asterix & Obelix (Europe) (En,Fr,De,Es).zip",297711
Game Boy Color,3608,Dragon Quest Monsters,1ca6579359f21d8e27b446f865bf6b83,"Dragon Warrior Monsters (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Dragon Warrior Monsters (USA, Europe) (SGB Enhanced) (GB Compatible).zip",789515
Game Boy Color,5185,10-Pin Bowling,6b055c6d12e477fbfd7bed1b495d56f7,10-Pin Bowling (USA) (Rumble Version).gbc,nointro,,usa,10-Pin Bowling (USA).zip,60610
Game Boy Color,3607,Street Fighter Alpha: Warriors' Dreams,db1aeaa7135bd5707dbbccc427808cd7,Street Fighter Alpha - Warriors' Dreams (USA).gbc,nointro,,usa,Street Fighter Alpha - Warriors' Dreams (USA).zip,534087
Game Boy Color,5133,Resident Evil: Gaiden,3c0c5fceebff4d9730875a9362d26aa1,Resident Evil Gaiden (USA).gbc,nointro,,usa,Resident Evil Gaiden (USA).zip,709726
Game Boy Color,14165,Sesame Street: Elmo's ABCs,db9d9e20af969a2ee248ae9af42a5d36,Sesame Street - Elmo's ABCs (USA) (GB Compatible).gbc,nointro,,usa,Elmo's ABCs (USA).zip,51457
Game Boy Color,537,Rayman,b941941050fc32406eca4733926a3779,"Rayman (USA) (En,Fr,De,Es,It,Nl).gbc",nointro,,usa,"Rayman (USA) (En,Fr,De,Es,It,Nl).zip",1229674
Game Boy Color,9725,Wendy: Every Witch Way,4e1a5f02cce49842d4717a8b0ce501f5,"Wendy - Every Witch Way (USA, Europe).gbc",nointro,,usa,"Wendy - Every Witch Way (USA, Europe).zip",248335
Game Boy Color,4912,Mega Man Xtreme 2,1f64989765f605d05cbd013e7ffcc352,"Mega Man Xtreme 2 (USA, Europe).gbc",nointro,,usa,"Mega Man Xtreme 2 (USA, Europe).zip",540931
Game Boy Color,7687,Caterpillar Construction Zone,046af13647ed4777510aa86fcb753bf9,"Caterpillar Construction Zone (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Caterpillar Construction Zone (USA, Europe).zip",478190
Game Boy Color,13427,Sesame Street: Elmo's 123s,f7e5f82ff68aa678b92e41159db34e90,Sesame Street - Elmo's 123s (USA) (GB Compatible).gbc,nointro,,usa,Elmo's 123s (USA).zip,56275
Game Boy Color,5065,Pac-Man: Special Color Edition,b81ddb7d86302384efe1675f75cc35f6,Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible).zip,69720
Game Boy Color,6385,Crystalis,f36a0ed25a601c039b1171d9daf241d6,Crystalis (USA).gbc,nointro,,usa,Crystalis (USA).zip,672980
Game Boy Color,4893,Conker's Pocket Tales,fee6336f969c9e72e9b78be53d512c1e,"Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible).zip",902122
Game Boy Color,5021,Donkey Kong Country,7841066ac7182f036e85682a18ad8134,"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It) (Sample).gbc",nointro,,usa,"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It) (Sample).zip",1233070
Game Boy Color,4056,Legend of the River King GBC,b397066e3cad5ae33a31e4adfff0bff5,Legend of the River King GBC (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Legend of the River King GBC (USA) (SGB Enhanced) (GB Compatible).zip,312814
Game Boy Color,4933,Shadowgate Classic,9d79034c9b026f448f84f9898c6ccfd6,"Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv) (GB Compatible).gbc",nointro,,usa,"Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv).zip",364896
Game Boy Color,2818,Harry Potter and the Chamber of Secrets,bc60280596bce42d050b764b647dc39b,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da).gbc",nointro,,usa,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da).zip",2862925
Game Boy Color,5594,Dragon Ball Z: Legendary Super Warriors,ac46bc779e1e844674de1d4c13d06f96,Dragon Ball Z - Legendary Super Warriors (USA).gbc,nointro,,usa,Dragon Ball Z - Legendary Super Warriors (USA).zip,678171
Game Boy Color,4871,Centipede,6815ec13f522fd65637be46220371704,Centipede (USA) (GB Compatible).gbc,nointro,,usa,Centipede (USA).zip,48168
Game Boy Color,5067,Pong: The Next Level,0a3da06446d9a2c7e1ea8149c9026434,"Pong - The Next Level (USA, Europe).gbc",nointro,,usa,"Pong - The Next Level (USA, Europe).zip",67949
Game Boy Color,4126,WWF Betrayal,f270519e6357bc32fd07fc6386e14dec,"WWF Betrayal (USA, Europe).gbc",nointro,,usa,"WWF Betrayal (USA, Europe).zip",320953
Game Boy Color,4131,Sesame Street Sports,6814576ee449d4119027dc4a85b92555,Sesame Street Sports (USA).gbc,nointro,,usa,Sesame Street Sports (USA).zip,101589
Game Boy Color,4928,SpongeBob SquarePants: Legend of the Lost Spatula,4272d192cf2b14db93f1e2d1bc07aa74,"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe).gbc",nointro,,usa,"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe).zip",295399
Game Boy Color,1351,Scooby-Doo! Classic Creep Capers,117a9babae15960dc4de04ac44066ed2,"Scooby-Doo! - Classic Creep Capers (USA, Europe).gbc",nointro,,usa,"Scooby-Doo! - Classic Creep Capers (USA, Europe).zip",420170
Game Boy Color,4923,Survival Kids,07d4df7a1c93f5bef617e5a90b9edee2,Survival Kids (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Survival Kids (USA) (SGB Enhanced) (GB Compatible).zip,378898
Game Boy Color,11673,Microsoft: The Best of Entertainment Pack,81433716e1a23aefe5de0fc03ef55519,Microsoft - The Best of Entertainment Pack (USA).gbc,nointro,,usa,Microsoft - The Best of Entertainment Pack (USA).zip,116442
Game Boy Color,5151,Harvest Moon GBC,498c0a50a5e5cde16127617a97ad6162,Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible).zip,544080
Game Boy Color,6494,Pocket Bomberman,2f6b6379f8c7ce5d66a198162f345eaa,"Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible).zip",174193
Game Boy Color,6135,Beatmania GB,e7c022031cb882912e81970eb63d4f61,Beatmania GB (Japan) (SGB Enhanced) (GB Compatible).gbc,nointro,,japan,Beatmania GB (Japan) (SGB Enhanced).zip,339780
Game Boy Color,11149,Hello Kitty no Magical Museum,b868fa9f3cecfa2d39df43a5d1b13b60,Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible).gbc,nointro,,japan,Hello Kitty no Magical Museum (Japan) (SGB Enhanced).zip,280100
Game Boy Color,3819,John Romero's Daikatana,d1934b308085c92b2ee492faa0d159c2,"John Romero's Daikatana (Europe) (En,Fr,It).gbc",nointro,,europe,"John Romero's Daikatana (Europe) (En,Fr,It).zip",480602
Game Boy Color,6080,Daffy Duck: Fowl Play,882a7b4d2cadedd7ed2e21d22ca8f93d,"Daffy Duck - Fowl Play (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Daffy Duck - Fowl Play (USA, Europe).zip",321841
Game Boy Color,13182,Top Gear Pocket 2,7d9585c947a7637703fb8ccd6a691ed7,Top Gear Pocket 2 (USA).gbc,nointro,,usa,Top Gear Pocket 2 (USA).zip,256676
Game Boy Color,4193,"Monsters, Inc.",5776965258ee78832e7eabc0db66ff4b,"Monsters, Inc. (USA, Europe).gbc",nointro,,usa,"Monsters, Inc. (USA).zip",336629
Game Boy Color,12950,Hollywood Pinball,9889afc5b4e72c9f96db8e6b4260f6b7,"Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible).gbc",nointro,,europe,"Hollywood Pinball (Europe) (En,Fr,De,It).zip",251361
Game Boy Color,15635,Super Robot Pinball,6c7dc7ce74088a9e42a6fb8d98a67714,Super Robot Pinball (Japan).gbc,nointro,,japan,Super Robot Pinball (Japan).zip,656539
Game Boy Color,4921,Asteroids,cfac8209d5119235f678303dfb3cc0f2,"Asteroids (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Asteroids (USA, Europe).zip",335204
Game Boy Color,5105,Dragon Quest Monsters 2,8e79dcdee0e15ef069b3f376a0fee37d,Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible).zip,1259084
Game Boy Color,8571,Batman Beyond: Return of the Joker,19cd9d45c6bb221613101b22c72593b2,"Batman of the Future - Return of the Joker (Europe) (En,Fr,De).gbc",nointro,,europe,"Batman of the Future - Return of the Joker (Europe) (En,Fr,De).zip",348384
