gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
9957,The Pinball of the Dead,627b22d7e3c4dbce8191c7765c58e17a,"Pinball of the Dead, The (USA).gba",nointro,,usa,"Pinball of the Dead, The (USA).zip",4224699
4106,Rayman Advance,616f80f482ade86d88021b41587aa600,"Rayman Advance (USA) (En,Fr,De,Es,It).gba",nointro,,usa,"Rayman Advance (USA) (En,Fr,De,Es,It).zip",3706792
2138,Double Dragon Advance,9f738e440d5a6ebbe5e5dcf8b727bbb3,Double Dragon Advance (USA).gba,nointro,,usa,Double Dragon Advance (USA).zip,1864757
529,Mario vs. Donkey Kong,a3dca1a3167cb855aacdca650c4ce39f,"Mario vs. Donkey Kong (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
6946,Bookworm,c64b677831500e85222d85c70e2d23b6,Bookworm (USA).gba,nointro,,usa,,
5117,Yu-Gi-Oh! The Sacred Cards,0a7c58069d5390165482e88a22158bd2,Yu-Gi-Oh! - The Sacred Cards (USA).gba,nointro,,usa,Yu-Gi-Oh!_–_The_Sacred_Cards.zip,9918211
752,Donkey Kong Country 3,f577a97d679e669f8063910eb060e864,Donkey Kong Country 3 (USA).gba,nointro,,usa,DONKEY_KONG_COUNTRY_3.zip,11805789
4970,Dr. Mario & Puzzle League,279297081bab92bdc469f3b9127ab4fc,2 Games in One! - Dr. Mario + Puzzle League (USA).gba,nointro,,usa,,
2592,Golden Sun: The Lost Age,8efe8b2aaed97149e897570cd123ff6e,"Golden Sun - The Lost Age (USA, Europe).gba",nointro,,usa,"Golden Sun - The Lost Age (USA, Europe).zip",13085552
3700,Who Wants to Be a Millionaire,204f81fba1f395db9e7966039ef48840,Who Wants to Be a Millionaire (Europe).gba,nointro,,europe,,
12748,~Prototype~ Resident Evil 2,e9385f1a0876c563dc42a0ee9c8700ce,Resident Evil 2 (Unknown) (Proto).gba,nointro,,unknown,,
784,Mega Man Zero 4,0d1e88bdb09ff68adf9877a121325f9c,Mega Man Zero 4 (USA).gba,nointro,,usa,Mega Man Zero 4 (USA).zip,10270870
548,Naruto: Ninja Council 2,60eca5e9057972a76361158cc7ab31b8,Naruto - Ninja Council 2 (USA).gba,nointro,,usa,,
783,Mega Man Zero 2,182363b0698322e1864ced6e9eed7ead,Mega Man Zero 2 (USA).gba,nointro,,usa,Mega Man Zero 2 (USA).zip,4408482
4703,Shining Soul,d9b338efe2c15f9493ca0b28714a679b,Shining Soul (USA).gba,nointro,,usa,Shining_Soul.zip,2968411
5520,Pac-Man Collection,ed4304cc4f5bac34adfaa750316784a8,Pac-Man Collection (USA).gba,nointro,,usa,,
5987,Hamtaro: Ham-Ham Heartbreak,42cca53c94c0bb8e5146631945bf0cd9,Hamtaro - Ham-Ham Heartbreak (USA).gba,nointro,,usa,Hamtaro__Ham_Ham_Heartbreak.zip,4480706
5080,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2de53bf040953ad79cc8135c37b47aa0,"Tim Burton's The Nightmare Before Christmas - The Pumpkin King (USA, Europe) (En,Fr,De,Es,It).gba",nointro,,usa,,
4879,Fire Emblem: Fuuin no Tsurugi,8643fe7632d4895dcaaca230475e70fb,Fire Emblem - Fuuin no Tsurugi (Japan).gba,nointro,,japan,,
8701,Classic NES Series: Castlevania,1f90a64fb3b26abee5ff9284fe628758,Classic NES Series - Castlevania (USA).gba,nointro,,usa,,
532,Mario Golf: Advance Tour,2e8814e664675572a43b01900bbbb16b,Mario Golf - Advance Tour (USA).gba,nointro,,usa,Mario Golf - Advance Tour (USA).zip,12058408
7128,Elf: The Movie,1fe0aa775a55230c0cf8236f4376dbe9,"Elf - The Movie (USA) (En,Fr,De,Es,It).gba",nointro,,usa,,
572,Magical Quest 3 Starring Mickey & Donald,47fe0fe1ee054ac37e286fb909e49be0,"Magical Quest 3 Starring Mickey & Donald (USA) (En,Fr,De).gba",nointro,,usa,,
5312,The King of Fighters EX2: Howling Blood,6be741eea41598baeed52e4dd7ddb9f5,"King of Fighters EX 2, The - Howling Blood (USA).gba",nointro,,usa,The_King_of_Fighters_EX2__Howling_Blood.zip,5752469
625,Mega Man Zero 3,aa1d5eeffcd5e4577db9ee6d9b1100f9,Megaman Zero 3 (USA).gba,nointro,,usa,Mega Man Zero 3 (USA).zip,4835953
