gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
120,Contra: Hard Corps,2bd30479556da5c310d8f2a1fe66e8fa,"Contra - Hard Corps (USA, Korea) (En).md",nointro,,usa,"Contra - Hard Corps (USA, Korea).zip",1361695
64,Shinobi III: Return of the Ninja Master,691eeff9c5741724a8751ec0fa9cfbf0,Shinobi III - Return of the Ninja Master (USA).md,nointro,,usa,Shinobi III - Return of the Ninja Master (USA).zip,636707
212,Ghouls 'n Ghosts,815aab1193bf534063e8f032ec76852a,"Ghouls'n Ghosts (Japan, USA) (En).md",nointro,,usa,"Daimakaimura ~ Ghouls'n Ghosts (Japan, USA).zip",442417
480,Alien Soldier,54d06fe70c75bf6828a503bb8ce806b0,Alien Soldier (USA) (Virtual Console).md,nointro,,usa,Alien Soldier (USA) (Virtual Console).zip,1106909
87,Golden Axe II,2cd3573172961fa52f622f14ccff4e1a,Golden Axe II (World).md,nointro,,world,Golden Axe II (World).zip,334570
145,Columns,b92d1477992ca143e02bf90ab2e2a118,"Columns (USA, Europe).md",nointro,,usa,,
209,Dr. Robotnik's Mean Bean Machine,4d6bdac51d2f5969a91496142ea53232,Dr. Robotnik's Mean Bean Machine (USA).md,nointro,,usa,Dr. Robotnik's Mean Bean Machine (USA).zip,569921
218,QuackShot starring Donald Duck,a184d044b122b73026b8f4f8fb6bc528,QuackShot Starring Donald Duck (World).md,nointro,,world,,
45,Batman: The Video Game,5ae78355da64cf17755175e9cfe48405,Batman - The Video Game (USA).md,nointro,,usa,,
8,Ecco the Dolphin,18b49fe6ad55975b6021b40b193035f5,"Ecco the Dolphin (USA, Europe, Korea) (En).md",nointro,,usa,"Ecco the Dolphin (USA, Europe, Korea).zip",516363
68,Kid Chameleon,756e603b6cf9b3ebbb1b0f79d9447e43,"Kid Chameleon (USA, Europe).md",nointro,,usa,"Kid Chameleon (USA, Europe).zip",747067
293,Thunder Force IV,bb6b10927e6238206e9a7ba8c7d91a14,Lightening Force - Quest for the Darkstar (USA).md,nointro,,usa,,
326,Sonic 3D Blast,50acbea2461d179b2bf11460a1cc6409,"Sonic 3D Blast (USA, Europe, Korea) (En).md",nointro,,usa,,
66,Splatterhouse 2,d0d14e031b6a62c733414e1039a51df3,Splatterhouse 2 (USA).md,nointro,,usa,Splatterhouse 2 (USA).zip,464666
79,Mortal Kombat,a1dd8a3e4b8c98dee49d5e90d6b87903,Mortal Kombat (World).md,nointro,,world,Mortal Kombat (World).zip,1015486
40,World of Illusion starring Mickey Mouse and Donald Duck,c2c5a4b990ce72f98b7b7f236e66c022,"World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea) (En).md",nointro,,usa,"World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea).zip",773069
