gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
11149,Hello Kitty no Magical Museum,b868fa9f3cecfa2d39df43a5d1b13b60,Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible).gbc,nointro,,japan,Hello Kitty no Magical Museum (Japan) (SGB Enhanced).zip,280100
3819,John Romero's Daikatana,d1934b308085c92b2ee492faa0d159c2,"John Romero's Daikatana (Europe) (En,Fr,It).gbc",nointro,,europe,"John Romero's Daikatana (Europe) (En,Fr,It).zip",480602
6080,Daffy Duck: Fowl Play,882a7b4d2cadedd7ed2e21d22ca8f93d,"Daffy Duck - Fowl Play (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Daffy Duck - Fowl Play (USA, Europe).zip",321841
13182,Top Gear Pocket 2,7d9585c947a7637703fb8ccd6a691ed7,Top Gear Pocket 2 (USA).gbc,nointro,,usa,Top Gear Pocket 2 (USA).zip,256676
4193,"Monsters, Inc.",5776965258ee78832e7eabc0db66ff4b,"Monsters, Inc. (USA, Europe).gbc",nointro,,usa,"Monsters, Inc. (USA).zip",336629
12950,Hollywood Pinball,9889afc5b4e72c9f96db8e6b4260f6b7,"Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible).gbc",nointro,,europe,"Hollywood Pinball (Europe) (En,Fr,De,It).zip",251361
15635,Super Robot Pinball,6c7dc7ce74088a9e42a6fb8d98a67714,Super Robot Pinball (Japan).gbc,nointro,,japan,Super Robot Pinball (Japan).zip,656539
4921,Asteroids,cfac8209d5119235f678303dfb3cc0f2,"Asteroids (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Asteroids (USA, Europe).zip",335204
5105,Dragon Quest Monsters 2,8e79dcdee0e15ef069b3f376a0fee37d,Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Dragon Warrior Monsters 2 - Tara's Adventure (USA) (SGB Enhanced) (GB Compatible).zip,1259084
8571,Batman Beyond: Return of the Joker,19cd9d45c6bb221613101b22c72593b2,"Batman of the Future - Return of the Joker (Europe) (En,Fr,De).gbc",nointro,,europe,"Batman of the Future - Return of the Joker (Europe) (En,Fr,De).zip",348384
5061,102 Dalmatians: Puppies to the Rescue,2b7e2442d503ce368fc93a9ebf0f70ef,"102 Dalmatians - Puppies to the Rescue (USA, Europe).gbc",nointro,,usa,"102 Dalmatians - Puppies to the Rescue (USA, Europe).zip",326641
7109,Buffy the Vampire Slayer,49561c4082206a7e5d5ca2032be81eed,"Buffy the Vampire Slayer (USA, Europe).gbc",nointro,,usa,"Buffy the Vampire Slayer (USA, Europe).zip",459034
4647,Rayman 2,feb32471ea029a55d7bdea7e0bdc6961,"Rayman 2 (USA) (En,Fr,De,Es,It).gbc",nointro,,usa,"Rayman 2 (USA) (En,Fr,De,Es,It).zip",883430
6524,Bionic Commando: Elite Forces,b3347b3219a7183697e83655f4628827,"Bionic Commando - Elite Forces (USA, Australia).gbc",nointro,,usa,"Bionic Commando - Elite Forces (USA, Australia).zip",941431
4950,Antz,a4b695325ac28be2e388f5b9186987ba,"Antz (USA) (En,Fr,Es) (GB Compatible).gbc",nointro,,usa,"Antz (USA) (En,Fr,Es).zip",340940
12804,Meitantei Conan: Karakuri Jiin Satsujin Jiken,3a3e92c106a8674642e0ee3c0c793a9f,Meitantei Conan - Karakuri Jiin Satsujin Jiken (Japan) (SGB Enhanced) (GB Compatible).gbc,nointro,,japan,Meitantei Conan - Karakuri Jiin Satsujin Jiken (Japan) (SGB Enhanced).zip,331068
4671,The Powerpuff Girls: Bad Mojo Jojo,258b7b8e4692d4204df470487ef2fc3d,"Powerpuff Girls, The - Bad Mojo Jojo (USA).gbc",nointro,,usa,"Powerpuff Girls, The - Bad Mojo Jojo (USA).zip",608795
7130,Dance Dance Revolution GB,c7cf1e919682b3ee613dd155cc12a15a,Dance Dance Revolution GB (Japan).gbc,nointro,,japan,Dance Dance Revolution GB (Japan).zip,318422
8630,BattleTanx,4ca71b12d89a5bcfcc52095081ae9f51,BattleTanx (USA).gbc,nointro,,usa,BattleTanx (USA).zip,249434
